no.,bib,short title,author,auth_dates,date,008,edition,city,publisher,printer,extent,format,ills,bibliog,collection,long title,full tp,half tp,running title,notes,note text,para_count,paratype,paratext,epigraphs,prim_narr,sec_narr,narr_notes,subscribers,inscriptions,ins names,marginalia,marg_type,translation_claim,auth_claims,auth_text,claim_types,advertisements,works,nouns,adj,adv,names,verbs,objects,holding_institution,cataloger,record date,cat_institution,reviewer
40,99593813503681,"The looking-glass for the mind, or Intellectual mirror:","Berquin,",1747-1791.,1796,1796,,London,"Printed by J. Crowder for E. Newbery, the Corner of St. Paul's Church-Yard.","Printed by J. Crowder for E. Newbery, the Corner of St. Paul's Church-Yard.","[8], 271, [1] p. :",Duodecimo,Ill.,ESTC (RLIN); T90042,,"The looking-glass for the mind; or, intellectual mirror; being an elegant collection of the most delightful little Stories and interesting tales, chiefly translated from that much admired work, L'Ami Des Enfans. With seventy-four cuts, designed and engraved on wood by I. Bewick.",True,False,The Looking-Glass.,7,"Translation of selections from: L'ami des enfans, by M. Berquin.  Cf. Halkett & Laing (2nd ed.); Translation ascribed to Samuel Cooper.; Illustrations included at the beginning and end of each chapter; Illustrator's name printed within title vignette.; Transcription of list of names on recto of the page before the title page: ""John Wooler""; ""Scots House"";""His Book""; ""Deckams Hall""; ""Newcastle upon Tyne""; On the verso of the last page, there is drawing of soldiers. Two are in orange with orange plumes on their hats. There is one soldier standing in front leading the other two.; On the page opposite the page with the drawings; transcription in pencil: ""John Wooler's Book"" and ""John Wooler""; on this page's verson: ""John Wooler Esq."" and ""Deckams Hall in the county of Downham""; John Wooler's Book"" and ""John Wooler's Book""",3,"Advertisement, Preface, Table of Contents","Preface; Preface.; Front; Transcription of first sentence in preface: The following pages may be considered rather as a collection of the beauties of M. Berquin, that as a literally abridged translation of that work, several original thoughts and observations being occassionally introduced into different parts of them.| Advertisement; Advertisement.; Front; Transcription of first sentence in advertisement: The uncommon encouragement which this selection has received from a discerning public, has naturally excited a grateful Propmptitude in the Publisher's Breast, to render it still more worthy of their Patronage.| Table of Contents; Table of Contents.; Front",,Third-person,First-person,The author addresses the reader directly on the morals of each tale in the collection and advises them against ending up like the characters in the stories.,,3,John Wooler Esq His book Scots house Deckhams Hall Newcastle upon Tyne; John Wooler's book; John Wooler Esq Deckhams hall in the county of Durham,True,Reader markings; Drawings,Translation,Author (text),True,Proper name,,L'Ami Des Enfans,Looking-glass; Mind; Mirror; Tale; Story; Collection,Intellectual; Elegant; Delightful; Little; Interesting; Admired,,,Translate,,University of Pennsylvania,IC,6/15/18,University of Pennsylvania,OF
41,99594193503681,D'Arcy:,"Smith, Charlotte Turner,",1749-1806.,1796,1796,,Philadelphia,"Printed by J. Carey, 83, N. Second Street",,"v, [2], 8-167, [1] p.",Duodecimo,,ESTC (RLIN); W37841,,D'Arcy. A novel. By Charlotte Smith. Dedicated (By Permission) to his Royal Highness The Duke of York.,True,False,D'Arcy. A novel.,8,"Reprint of the London ed. of 1795.; Possibly written by a different Charlotte Smith.  Cf. Black, F.G.  Epistolary novel, p. 148.; An epistolary novel.; Error in pagination: 159 called 169.; Dedication on title page: ""Dedicated (by permission) to his royal highness the Duke of York.""; Library bookplate on front pastedown endpaper: ""Library of the University of Pennsylvania Benjamin Franklin Library Fund""; Library card pocket on back pastedown endpaper; marginalia in pencil on pocket: ""cage""; Printed by ""J. Carey"", WorldCat identity Matthew Carey: see 700.",1,Dedication,"Dedication; To His Royal Highness Frederick, Duke of York.; Front; Transcription of first sentence: Sir, permit me to shelter under the sanction of your name, a work I am fully sensible is possessed of no merit, and can never claim notice, but from the advantage of being honoured by the patronage of your Royal Highness.; Signed: Your Royal Highness's Most Obliged, and Devoted Servant, C. Smith.",,Epistolary; First-Person,,,,0,,True,Numbers; Words; Drawings; Words,,,False, ,,,Novel; Permission; Highness; Duke,Royal,York,Charlotte Smith; D'Arcy,Dedicate,,University of Pennsylvania,AS,6/19/18,University of Pennsylvania,IC
42,99594193503681,D'Arcy :,"Smith, Charlotte Turner,",1749-1806.,1796,1796,,Philadelphia,"Printed by J. Carey, 83, N. Second-Street.","Printed by J. Carey, 83, N. Second-Street.","v, [2], 8-167, [1] p. ;",Duodecimo,,ESTC (RLIN); W37841,,D'Arcy. A novel. By Charlotte Smith. Dedicated (by permission) to his Royal Highness The Duke of York.,True,False,D'Arcy. A Novel,5,"Reprint of the London ed. of 1795.; Possibly written by a different Charlotte Smith.  Cf. Black, F.G.  Epistolary novel, p. 148.; An epistolary novel.; Error in pagination: 159 called 169.; A lot of writing on both sides of front free endpaper. Somewhat illegible. ",2,"Dedication, Footnotes","Dedication; To His Royal Highness Frederick, Duke of York.; Front; Transcription of first sentence of dedication: ""Sir, permit me to shelter under the sanction of your name , a work I am fully sensible is possessed of no merit, and can never claim notice, but from the advantage of being honoured by the patronage of your royal Highness.""; Signed: ""Your Royal Highness's Most Obliged, and Devoted Servant, C."" Smith.| Footnotes; Middle; Located on p. 173. Transcription: ""The writer was witness to a scene similar to the above not three years ago.""",,Epistolary,,,,1,Ann L. Brearley,True,Words,,Author (text); Author (paratext),True,Proper name,,,Novel; Highness; Permission; Duke,Royal,York,Charlotte Smith; D'Arcy,Dedicate,,University of Pennsylvania,IC,6/19/18,University of Pennslyvania,OF
43,99594253503681,"Cicely, or The rose of Raby :","Musgrave, Agnes,",fl. 1795-1808.,1796,1796,The second edition.,London,"Printed for William Lane at the Minerva-Press, Leadenhall-Street.",,4 v. ;,Duodecimo,,ESTC (RLIN); N5141,,Cicely; or the rose of Raby. An historical novel. In four volumes. The second edition. Vol. I.,True,False,Cicely of Raby.,6,"Published anonymously.  By Agnes Musgrave.  Cf. Blakey, D. Minerva Press, p. 169.; First published in 1795.; Advertisements: v. 2, p. [236]; Vol.2 is missing its title page.; Inscription scratched out in v.3 and v.4; Written on back pastedown endpaper: ""1951 g. Dr. G. W. McClelland"" Name of donor, looks to be library marginalia.",1,Introduction,"Introduction; Introduction.; Front; v.1; Transcription of first sentence: ""Was I to read the history of a person so distinguished as the Lady Cicely, I should turn to the preface, wondering how her memoirs could come into the hands of the publisher."" Transcription of last sentence: ""My friends flattering me, by saying, I was competent to the task, urged me to set about changing the antique dress in which I found the narrative of Lady Cicely, careful of not altering the story, nor deviating from the style, but to make it merely modern enough to be interesting: at length I finished it, though not without much pains, and am now enabled to lay it before the public, who may perhaps think I have been only misemploying time, or that nature never destined me for such a work; however, to their perusal it is now dedicated, and their award must determine, whether Cicely of Raby shall be once more admired as a favorite, or sink again with her ashes into entire oblivion, unnoticed and forgotten.""",,First-person,,,,0,,False, ,,Author (text); Author (paratext),True,Generic/Descriptive,Fiction,,Rose; Novel,Historic; Four; Second,Raby,Cicely,,,University of Pennsylvania,DPL,6/21/18,University of Pennsylvania,IC
44,99594403503681,Angelina :,"Robinson, Mary,",1758-1800.,1796,1796,,London,"Printed for the author, and sold by Hookham and Carpenter, No. 147, New Bond Street.",,3 v. ;,Duodecimo,,ESTC (RLIN); T94331,,"Angelina: A novel, in three volumes. By Mrs. Mary Robinson, author of poems, Vancenza, The Widow, &c. &c. &c. &c. Vol. I. ",True,False,Angelina.,5,"An epistolary novel.; Errata: v. 1, p. [311]; v. 2, p. [310]; V.1 title page is mounted. Missing ""7"" from ""No 147"" and the date.; V.2 is misnumbered v.3 on spine of book. V.3 is misnumbered v.2 on spine of the book.; Transcription of book summary slip in v.1: Mary Robinson (1758-1800) Angelina; A Novel, In Three Volumes. First Edition. 8vo, contemporary half calf. London: Hookham & Carpenter,, 1796. The title page of Volume I mounted, and of Volume III repaired. V.2 misnumbered v.3 on back of book. V.3 "" v.2 "" "" "" """,3,"Errata, Poem",Errata; Errata to Vol. I.; Back; v.1| Poem; The Progress of Melancholy; Middle; v.1; Poem on p.227-232| Errata; Errata.; Back; v.2,,Epistolary,,,,0,,False, ,,Author (text),True,Proper name,,Vancenza; The Widow,Novel; Poem; Mrs.; Author,Three,Place name,Angelina; Mrs. Mary Robinson,,,University of Pennsylvania,IC,6/26/18,University of Pennsylvania,OF
45,99596093503681,The Abbey of Clugny :,"Meeke, Mary,",d. 1818.,1796,1796,,London,"Printed for William Lane, at the Minerva-Press, Leadenhall-Street.",,3 v. :,Duodecimo,ill. (plates) ;,"Blakey, D.  Minerva Press; p. 168",,"The Abbey of Clugny. A novel. By Mrs. Meeke, author of Count St. Blancard. In three volumes. Vol. I.",True,False,Abbey of Clugny.,3,"Advertisements: v. 2, p. [224]; v. 3, p. [200]; Caption on Frontispiece in v. 1, transcription: ""Abbey Clugn""y; Red bookplate on front paste-down endpaper: ""Bound by C. Kalthoeber. London""",0,,,,Third-person,,,,0,,False, ,,Author (text); Author (text),True,Proper name; Reference to other works,Fiction; Fiction,Count St. Blanchard,Abbey; Novel; Author,Three,Clugny,Mrs. Meeke,,,University of Pennsylvania,IC,6/19/18,University of Pennsylvania,DPL
46,99596143503681,Antoinette :,"Plumptre, Anne,",1760-1818.,1796,1796,,London,"Printed for William Lane at the Minerva-Press, Leadenhall-street.",,2 v. ;,Duodecimo,,"Blakey, D.  Minerva Press,; p. 173",,Antoinette.,True,True, ,2,"By Anne Plumptre.  ""Second edition has the writer's name."" --     Halkett & Laing (2nd ed.); Epigraphs included at the start of each chapter",3,Poem,"Poem; Sonnet to Sleep.; Middle; v.1; Transcription of first sentence of poem on p. 99: Soother of human mis'ry balmy pow'r,--- Sweet sleep!-whom oft the long, long, night I've woo'd,--- Till morn's returning light again I view'd,--- But woo'd in vain; thou entered'st not my bow'r;--- Ah! now thine absence I lament no more!| Poem; Sonnet to Night.; Middle; v.1; Transcription of first sentence of Poem on p.63-65: Oh night! that wrap'st the world around in shade;--- At whole approach, the busy hum of men--- Is hush'd to peace, while in the lonely glen--- Thick mists arise, and veil the op'ning glade:--- I love thy gloom!- it suits my woe-worn breast;--- I hate the form of false mankind to see!| Poem; Alfred. A Tale.; Middle; v.1; Transcription of first stanza of Poem on p.166-179: Farewell, sweet Helen! much lov'd maid,--- Farewell my destin'd bride,--- Heav'ns choicest blessings on thee wait!--- Th' adoring Alfred cried.","a: Nor fame I slight, nor for her favours call,---She comes unlook'd for, if she comes at all.; 2: Pope.; b: Paraphrases from Chaucer: the temple of fame; c: Alexander Pope; v: v.1.; v: v.2.",Third-person,Letters,Poems,,2,John C. Mendenhall April 1927; John C. Mendenhall April 1927,False, ,,,False, ,,,Novel; Volume,Two,,Antoinette,,,University of Pennsylvania,OF,6/25/18,Carnegie Mellon University,IC
47,99599583503681,Edward :,"Moore, John,",1729-1802.,1796.,1796,,London,"Printed for A. Strahan, and T. Cadell, jun. and W. Davies (successors to Mr. Cadell) in the Strand.",,2 v. ;,Octavo,,ESTC (RLIN); T114000,,Edward. Vol. I.,True,True,Edward.,4,"By John Moore.  Cf. BM.; Errata: v. 2, p. [1] at end.; Advertisements: v. 2, p. [2]-[4] at end.; Epigraphs at the start of each chapter.",3,"Errata, Footnotes","Footnotes; Middle; v.1; Located on p. 132. Reads: ""To understand this it may be necessary to insert one stanza of the son to which the old woman alludes: 'Great Jove, the god of thunder, and Mars, the god of war; ---Neptune with his trident, Apollo in his car, ---And all the gods celestial, descended from their spheres, ---To view with admiration the British Grenadiers.'""| Footnotes; Middle; v.2; Located on p. 551. Reads: ""The Pleasures of Memory, a poem.""| Errata; Errata.; Back; Vol.2","a: Dicimus autem hos qouque felices, qui ferre incommoda vitae, nec jactare jugum, vita, didicere magistra.; 2: Juv.; b: Satires; c: Juvenal; d: ""But we call those also happy, who, to bear the inconveniences of life, not to toss the yoke have learnt, life being their mistress.""; v: v.1; v: v.2; x: Translation from ""A new and literal translation of Juvenal and Persius; with notes by M. Madan""",Third-person,Dramatic dialogue,,,0,,True,Reader markings; Reader markings,,Author (text),True,Reference to other works,Mixed Genre; Fiction,Zeluco,View; Nature; Life; Manner; Author; Volume,Various; Human; Two,England,Edward,Take,,University of Pennsylvania,DPL,6/25/18,University of Pennsylvania,IC
48,99599583503681,Edward :,"Moore, John,",1729-1802.,1796,1796,,London,"Printed for A. Strahan, and T. Cadell, jun. and W. Davies (successors to Mr. Cadell) in the Strand.",,2 v. ;,Octavo,,ESTC (RLIN); T114000,,"Edward. Various views of human nature, taken from life and manners, chiefly in England. By the author of Zeluco. In two volumes. Vol. I.",True,False,Edward.,3,"By John Moore.  Cf. BM.; Errata: v. 2, p. [1] at end.; Advertisements: v. 2, p. [2]-[4] at end.",3,"Errata, Footnotes","Footnotes; Middle; v.1; Located on p. 132. Reads: ""To understand this it may be necessary to insert one stanza of the son to which the old woman alludes: 'Great Jove, the god of thunder, and Mars, the god of war; ---Neptune with his trident, Apollo in his car, ---And all the gods celestial, descended from their spheres, ---To view with admiration the British Grenadiers.'""| Footnotes; Middle; v.2; Located on p. 551. Reads: ""The Pleasures of Memory, a poem.""| Errata; Errata.; Back; v.1","a: Dicimus autem hos quoque felices, qui ferre incommoda vitae, nec jactare jugum, vita didicere magistra.; 2: Juv.; b: Satires; c: Juvenal; d: ""But we call those also happy, who, to bear the inconveniences of life, not to toss the yoke have learnt, life being their mistress.""; v: v.1; v: v.2; x: Translation from ""A new and literal translation of Juvenal and Persius; with notes by M. Madan""",Third-person,,,,0,,False, ,,Author (text),True,Reference to other works,Mixed Genre; Mixed Genre,Zeluco,View; Life; Manner; Nature; Author,Various; Two; Human,England,Edward,Taken,,University of Pennsylvania,IC,6/25/18,University of Pennsylvania,DPL
49,99599843503681,"Jeffery's edition of The castle of Otranto,","Walpole, Horace,",1717-1797.,1796,1796,A New Edition,London,"Printed by Cooper and Graham, and sold by the publisher, No. II, Pall-Mall.","Printed by Cooper and Graham, and sold by the publisher, No. II, Pall-Mall.","xvi, 152 p., [7] leaves of plates :",Octavo,col. ill. ;,ESTC (RLIN); T131070,,"Jeffery's Edition of the Castle of Otranto, a Gothic Story. Translated by William Marshal, Gent. From the Original Italian of Onuphrio Muralato, Canon of the Church of St. Nicholas At Otranto.",False,False, ,9,"Price on title page, transcription: Price One Pound Seven Shillings in Boards, with coloured Plates and Borders.; Writing in pencil on title page, transcription: Written by Horace Walpole in 1764.; Caption of frontispiece, transcription: Castello Di Otranto; Caption of illustration between p.14 and p.15: Isabella E Monfredi.; Caption of illustration between p.20 and p.21: Teodoro Ed Isabella.; Caption of illustration between p.84 and p.85: Teodoro E Matilda.; Caption of illustration between p.90 and p.91: Teodore Ed Isabella.; Caption of illustration between p.96 and p.97: Federigo Teodoro Ed Isabella.; Caption of illustration between p.122 and p.123: Gerolamo Ed Ippolita.",2,Preface,"Preface; Preface to the First Edition; Front; Transcription of first sentence: The following work was found in the library of an ancient Catholic family in the north of England.| Preface; Preface to the Second Edition; Front; Transcription of first sentence: The favourable mannr in which this little piece has been received by the public, calls upon the author to explain the ground on which he composed it.","a: ------Vanae Fingentur species tamen ut Pes, & Caput uni Reddantur formae.------; 2: Hor.; b: Ars Poetica; c: Horace; d: Nevertheless foot nor head can be assigned to a single shape; x: Translation source: Penguin Classics of The Castle of Otranto, the Introduction",Third-person,,,,0,,True,Reader markings,Translation,Author (text); Translator (text),True,Proper name,,,Castle; Story; Gent; Church; Canon,Gothic; Original; Italian,Otranto,Jeffery; William Marshal; Onuphrio Muralto; St. Nicholas,Translate,,University of Pennsylvania,IC,6/21/18,University of Pennsylvania,DPL
